,"Heavy","2-theta","Intensity"
,"","140.700","0.07849"
,"","140.750","0.08466"
,"","140.800","0.08507"
,"","140.850","0.09381"
,"","140.900","0.11071"
,"","140.950","0.11794"
,"","141.000","0.12538"
,"","141.050","0.14600"
,"","141.100","0.15982"
,"","141.150","0.16732"
,"","141.200","0.18632"
,"","141.250","0.23272"
,"","141.300","0.28521"
,"","141.350","0.36573"
,"","141.400","0.47589"
,"","141.450","0.58742"
,"","141.500","0.73470"
,"","141.550","0.90074"
,"","141.600","1.05497"
,"","141.650","1.22141"
,"","141.700","1.37803"
,"","141.750","1.51087"
,"","141.800","1.64235"
,"","141.850","1.79312"
,"","141.900","1.87775"
,"","141.950","1.92066"
,"","142.000","1.96726"
,"","142.050","1.98305"
,"","142.100","1.96683"
,"","142.150","1.94499"
,"","142.200","1.87377"
,"","142.250","1.80527"
,"","142.300","1.74532"
,"","142.350","1.68690"
,"","142.400","1.56326"
,"","142.450","1.44116"
,"","142.500","1.32671"
,"","142.550","1.21001"
,"","142.600","1.07203"
,"","142.650","0.95067"
,"","142.700","0.83858"
,"","142.750","0.75456"
,"","142.800","0.65624"
,"","142.850","0.59637"
,"","142.900","0.56580"
,"","142.950","0.54104"
,"","143.000","0.53989"
,"","143.050","0.55485"
,"","143.100","0.57510"
,"","143.150","0.59414"
,"","143.200","0.62421"
,"","143.250","0.63445"
,"","143.300","0.63524"
,"","143.350","0.64231"
,"","143.400","0.63112"
,"","143.450","0.62090"
,"","143.500","0.62790"
,"","143.550","0.65178"
,"","143.600","0.67597"
,"","143.650","0.72163"
,"","143.700","0.80894"
,"","143.750","0.94865"
,"","143.800","1.09833"
,"","143.850","1.32395"
,"","143.900","1.67665"
,"","143.950","2.16461"
,"","144.000","2.83649"
,"","144.050","3.70812"
,"","144.100","4.89731"
,"","144.150","6.45288"
,"","144.200","8.42004"
,"","144.250","10.6577"
,"","144.300","13.1786"
,"","144.350","15.8698"
,"","144.400","18.4915"
,"","144.450","20.8682"
,"","144.500","22.8917"
,"","144.550","24.4428"
,"","144.600","25.4247"
,"","144.650","25.7231"
,"","144.700","25.4652"
,"","144.750","24.4554"
,"","144.800","22.9105"
,"","144.850","20.7704"
,"","144.900","18.2506"
,"","144.950","15.6176"
,"","145.000","13.0905"
,"","145.050","10.7458"
,"","145.100","8.61959"
,"","145.150","6.85161"
,"","145.200","5.47284"
,"","145.250","4.32203"
,"","145.300","3.40618"
,"","145.350","2.62091"
,"","145.400","2.05939"
,"","145.450","1.64939"
,"","145.500","1.37500"
,"","145.550","1.12532"
,"","145.600","0.93267"
,"","145.650","0.80459"
,"","145.700","0.68539"
,"","145.750","0.59455"
,"","145.800","0.52101"
,"","145.850","0.45228"
,"","145.900","0.42091"
,"","145.950","0.38373"
,"","146.000","0.35508"
,"","146.050","0.32504"
,"","146.100","0.29842"
,"","146.150","0.27490"
,"","146.200","0.25316"
,"","146.250","0.22652"
,"","146.300","0.21135"
,"","146.350","0.19393"
,"","146.400","0.17275"
,"","146.450","0.15910"
,"","146.500","0.15050"
,"","146.550","0.14495"
,"","146.600","0.13990"
,"","146.650","0.14111"
,"","146.700","0.13899"
,"","146.750","0.13365"
,"","146.800","0.13341"
,"","146.850","0.12219"
,"","146.900","0.11029"
,"","146.950","0.10265"
,"","147.000","0.09829"
,"","147.050","0.09104"
,"","147.100","0.08839"
,"","147.150","0.08290"
,"","147.200","0.07560"
,"","147.250","0.07831"
,"","147.300","0.07797"
,"","147.350","0.07553"
,"","147.400","0.07473"
,"","147.450","0.07189"
,"","147.500","0.07631"
,"","147.550","0.07028"
,"","147.600","0.06867"
,"","147.650","0.06041"
,"","147.700","0.05909"
,"","147.750","0.05909"
,"","147.800","0.06041"
,"","147.850","0.06303"
,"","147.900","0.06697"
,"","",""
,"Mg-KA","2-theta","Intensity"
,"","35.540","0.03263"
,"","35.590","0.03163"
,"","35.640","0.03066"
,"","35.690","0.02971"
,"","35.740","0.02879"
,"","35.790","0.02788"
,"","35.840","0.02635"
,"","35.890","0.02586"
,"","35.940","0.02353"
,"","35.990","0.02347"
,"","36.040","0.02452"
,"","36.090","0.02546"
,"","36.140","0.02513"
,"","36.190","0.02288"
,"","36.240","0.02579"
,"","36.290","0.02812"
,"","36.340","0.02946"
,"","36.390","0.02887"
,"","36.440","0.02836"
,"","36.490","0.02679"
,"","36.540","0.02622"
,"","36.590","0.02451"
,"","36.640","0.02070"
,"","36.690","0.01942"
,"","36.740","0.02081"
,"","36.790","0.02007"
,"","36.840","0.01811"
,"","36.890","0.01926"
,"","36.940","0.01843"
,"","36.990","0.01642"
,"","37.040","0.01618"
,"","37.090","0.01461"
,"","37.140","0.01440"
,"","37.190","0.01756"
,"","37.240","0.01904"
,"","37.290","0.01783"
,"","37.340","0.01677"
,"","37.390","0.01644"
,"","37.440","0.01559"
,"","37.490","0.01432"
,"","37.540","0.01329"
,"","37.590","0.01206"
,"","37.640","0.01074"
,"","37.690","0.01011"
,"","37.740","0.00979"
,"","37.790","0.00762"
,"","37.840","0.00708"
,"","37.890","0.00712"
,"","37.940","0.00981"
,"","37.990","0.01021"
,"","38.040","0.01095"
,"","38.090","0.01163"
,"","38.140","0.01130"
,"","38.190","0.01034"
,"","38.240","0.00938"
,"","38.290","0.00724"
,"","38.340","0.00685"
,"","38.390","0.00887"
,"","38.440","0.01011"
,"","38.490","0.01021"
,"","38.540","0.01031"
,"","38.590","0.01138"
,"","38.640","0.01209"
,"","38.690","0.01210"
,"","38.740","0.01296"
,"","38.790","0.01183"
,"","38.840","0.01097"
,"","38.890","0.01103"
,"","38.940","0.01116"
,"","38.990","0.00992"
,"","39.040","0.00946"
,"","39.090","0.00968"
,"","39.140","0.00845"
,"","39.190","0.00869"
,"","39.240","0.00788"
,"","39.290","0.00663"
,"","39.340","0.00531"
,"","39.390","0.00436"
,"","39.440","0.00473"
,"","39.490","0.00414"
,"","39.540","0.00526"
,"","39.590","0.00513"
,"","39.640","0.00477"
,"","39.690","0.00606"
,"","39.740","0.00588"
,"","39.790","0.00630"
,"","39.840","0.00616"
,"","39.890","0.00715"
,"","39.940","0.00752"
,"","39.990","0.00737"
,"","40.040","0.00796"
,"","40.090","0.00713"
,"","40.140","0.00753"
,"","40.190","0.00732"
,"","40.240","0.00726"
,"","40.290","0.00704"
,"","40.340","0.00647"
,"","40.390","0.00637"
,"","40.440","0.00473"
,"","40.490","0.00399"
,"","40.540","0.00386"
,"","40.590","0.00342"
,"","40.640","0.00401"
,"","40.690","0.00401"
,"","40.740","0.00510"
,"","40.790","0.00527"
,"","40.840","0.00414"
,"","40.890","0.00377"
,"","40.940","0.00280"
,"","40.990","0.00318"
,"","41.040","0.00323"
,"","41.090","0.00337"
,"","41.140","0.00414"
,"","41.190","0.00435"
,"","41.240","0.00600"
,"","41.290","0.00585"
,"","41.340","0.00577"
,"","41.390","0.00547"
,"","41.440","0.00495"
,"","41.490","0.00420"
,"","41.540","0.00323"
,"","",""
,"Na-KA","2-theta","Intensity"
,"","43.830","0.00274"
,"","43.880","0.00204"
,"","43.930","0.00148"
,"","43.980","0.00105"
,"","44.030","0.00076"
,"","44.080","0.00060"
,"","44.130","0.00046"
,"","44.180","0.00110"
,"","44.230","0.00083"
,"","44.280","0.00092"
,"","44.330","0.00115"
,"","44.380","0.00206"
,"","44.430","0.00227"
,"","44.480","0.00214"
,"","44.530","0.00201"
,"","44.580","0.00239"
,"","44.630","0.00267"
,"","44.680","0.00302"
,"","44.730","0.00248"
,"","44.780","0.00244"
,"","44.830","0.00218"
,"","44.880","0.00214"
,"","44.930","0.00187"
,"","44.980","0.00186"
,"","45.030","0.00162"
,"","45.080","0.00202"
,"","45.130","0.00209"
,"","45.180","0.00253"
,"","45.230","0.00250"
,"","45.280","0.00272"
,"","45.330","0.00246"
,"","45.380","0.00199"
,"","45.430","0.00244"
,"","45.480","0.00230"
,"","45.530","0.00157"
,"","45.580","0.00159"
,"","45.630","0.00161"
,"","45.680","0.00217"
,"","45.730","0.00285"
,"","45.780","0.00338"
,"","45.830","0.00302"
,"","45.880","0.00323"
,"","45.930","0.00278"
,"","45.980","0.00360"
,"","46.030","0.00406"
,"","46.080","0.00575"
,"","46.130","0.00751"
,"","46.180","0.00886"
,"","46.230","0.01076"
,"","46.280","0.01128"
,"","46.330","0.01088"
,"","46.380","0.01142"
,"","46.430","0.01343"
,"","46.480","0.01510"
,"","46.530","0.01578"
,"","46.580","0.01818"
,"","46.630","0.01993"
,"","46.680","0.02090"
,"","46.730","0.02237"
,"","46.780","0.02185"
,"","46.830","0.02247"
,"","46.880","0.02330"
,"","46.930","0.02278"
,"","46.980","0.02050"
,"","47.030","0.01861"
,"","47.080","0.01651"
,"","47.130","0.01321"
,"","47.180","0.01055"
,"","47.230","0.00835"
,"","47.280","0.00696"
,"","47.330","0.00656"
,"","47.380","0.00524"
,"","47.430","0.00319"
,"","47.480","0.00358"
,"","47.530","0.00338"
,"","47.580","0.00290"
,"","47.630","0.00214"
,"","47.680","0.00205"
,"","47.730","0.00145"
,"","47.780","0.00174"
,"","47.830","0.00103"
,"","47.880","0.00064"
,"","47.930","0.00055"
,"","47.980","0.00082"
,"","48.030","0.00094"
,"","48.080","0.00096"
,"","48.130","0.00105"
,"","48.180","0.00096"
,"","48.230","0.00068"
,"","48.280","0.00047"
,"","48.330","0.00033"
,"","48.380","0.00043"
,"","48.430","0.00048"
,"","48.480","0.00064"
,"","48.530","0.00049"
,"","48.580","0.00059"
,"","48.630","0.00075"
,"","48.680","0.00082"
,"","48.730","0.00090"
,"","48.780","0.00114"
,"","48.830","0.00152"
,"","48.880","0.00132"
,"","48.930","0.00128"
,"","48.980","0.00121"
,"","49.030","0.00111"
,"","49.080","0.00117"
,"","49.130","0.00082"
,"","49.180","0.00066"
,"","49.230","0.00057"
,"","49.280","0.00043"
,"","49.330","0.00041"
,"","49.380","0.00007"
,"","49.430","0.00041"
,"","49.480","0.00043"
,"","49.530","0.00074"
,"","49.580","0.00078"
,"","49.630","0.00074"
,"","49.680","0.00062"
,"","49.730","0.00041"
,"","49.780","0.00011"
,"","49.830","0.00000"
,"","",""
,"F -KA","2-theta","Intensity"
,"","72.300","0.00089"
,"","72.350","0.00113"
,"","72.400","0.00138"
,"","72.450","0.00163"
,"","72.500","0.00189"
,"","72.550","0.00215"
,"","72.600","0.00273"
,"","72.650","0.00286"
,"","72.700","0.00328"
,"","72.750","0.00308"
,"","72.800","0.00297"
,"","72.850","0.00298"
,"","72.900","0.00279"
,"","72.950","0.00254"
,"","73.000","0.00301"
,"","73.050","0.00340"
,"","73.100","0.00412"
,"","73.150","0.00430"
,"","73.200","0.00471"
,"","73.250","0.00411"
,"","73.300","0.00409"
,"","73.350","0.00376"
,"","73.400","0.00321"
,"","73.450","0.00249"
,"","73.500","0.00332"
,"","73.550","0.00352"
,"","73.600","0.00453"
,"","73.650","0.00598"
,"","73.700","0.00783"
,"","73.750","0.00874"
,"","73.800","0.00983"
,"","73.850","0.01070"
,"","73.900","0.01205"
,"","73.950","0.01172"
,"","74.000","0.01389"
,"","74.050","0.01446"
,"","74.100","0.01478"
,"","74.150","0.01545"
,"","74.200","0.01854"
,"","74.250","0.02019"
,"","74.300","0.02473"
,"","74.350","0.02595"
,"","74.400","0.02912"
,"","74.450","0.03233"
,"","74.500","0.03634"
,"","74.550","0.04125"
,"","74.600","0.04343"
,"","74.650","0.04523"
,"","74.700","0.04906"
,"","74.750","0.05296"
,"","74.800","0.05922"
,"","74.850","0.06180"
,"","74.900","0.07020"
,"","74.950","0.07340"
,"","75.000","0.07750"
,"","75.050","0.08333"
,"","75.100","0.08502"
,"","75.150","0.08484"
,"","75.200","0.08598"
,"","75.250","0.08627"
,"","75.300","0.08614"
,"","75.350","0.08374"
,"","75.400","0.08610"
,"","75.450","0.07932"
,"","75.500","0.07564"
,"","75.550","0.06955"
,"","75.600","0.06401"
,"","75.650","0.05708"
,"","75.700","0.05309"
,"","75.750","0.04830"
,"","75.800","0.04493"
,"","75.850","0.03931"
,"","75.900","0.03922"
,"","75.950","0.03510"
,"","76.000","0.03134"
,"","76.050","0.02713"
,"","76.100","0.02474"
,"","76.150","0.02085"
,"","76.200","0.01903"
,"","76.250","0.01643"
,"","76.300","0.01465"
,"","76.350","0.01228"
,"","76.400","0.01209"
,"","76.450","0.01134"
,"","76.500","0.01042"
,"","76.550","0.00939"
,"","76.600","0.00754"
,"","76.650","0.00623"
,"","76.700","0.00519"
,"","76.750","0.00389"
,"","76.800","0.00430"
,"","76.850","0.00474"
,"","76.900","0.00430"
,"","76.950","0.00485"
,"","77.000","0.00477"
,"","77.050","0.00381"
,"","77.100","0.00276"
,"","77.150","0.00237"
,"","77.200","0.00207"
,"","77.250","0.00160"
,"","77.300","0.00169"
,"","77.350","0.00153"
,"","77.400","0.00136"
,"","77.450","0.00180"
,"","77.500","0.00203"
,"","77.550","0.00236"
,"","77.600","0.00267"
,"","77.650","0.00251"
,"","77.700","0.00253"
,"","77.750","0.00225"
,"","77.800","0.00173"
,"","77.850","0.00198"
,"","77.900","0.00179"
,"","77.950","0.00192"
,"","78.000","0.00228"
,"","78.050","0.00204"
,"","78.100","0.00214"
,"","78.150","0.00227"
,"","78.200","0.00242"
,"","78.250","0.00261"
,"","78.300","0.00282"
,"","",""
,"O -KA","2-theta","Intensity"
,"","47.620","0.00333"
,"","47.670","0.00337"
,"","47.720","0.00340"
,"","47.770","0.00343"
,"","47.820","0.00346"
,"","47.870","0.00348"
,"","47.920","0.00435"
,"","47.970","0.00398"
,"","48.020","0.00312"
,"","48.070","0.00194"
,"","48.120","0.00206"
,"","48.170","0.00236"
,"","48.220","0.00293"
,"","48.270","0.00293"
,"","48.320","0.00321"
,"","48.370","0.00368"
,"","48.420","0.00380"
,"","48.470","0.00289"
,"","48.520","0.00250"
,"","48.570","0.00277"
,"","48.620","0.00376"
,"","48.670","0.00499"
,"","48.720","0.00563"
,"","48.770","0.00621"
,"","48.820","0.00679"
,"","48.870","0.00721"
,"","48.920","0.00608"
,"","48.970","0.00492"
,"","49.020","0.00415"
,"","49.070","0.00462"
,"","49.120","0.00448"
,"","49.170","0.00449"
,"","49.220","0.00452"
,"","49.270","0.00521"
,"","49.320","0.00526"
,"","49.370","0.00505"
,"","49.420","0.00421"
,"","49.470","0.00333"
,"","49.520","0.00212"
,"","49.570","0.00194"
,"","49.620","0.00224"
,"","49.670","0.00269"
,"","49.720","0.00293"
,"","49.770","0.00407"
,"","49.820","0.00450"
,"","49.870","0.00560"
,"","49.920","0.00575"
,"","49.970","0.00606"
,"","50.020","0.00532"
,"","50.070","0.00440"
,"","50.120","0.00417"
,"","50.170","0.00488"
,"","50.220","0.00615"
,"","50.270","0.00790"
,"","50.320","0.00910"
,"","50.370","0.00897"
,"","50.420","0.01052"
,"","50.470","0.01227"
,"","50.520","0.01135"
,"","50.570","0.01057"
,"","50.620","0.01094"
,"","50.670","0.01076"
,"","50.720","0.01334"
,"","50.770","0.01510"
,"","50.820","0.01819"
,"","50.870","0.01960"
,"","50.920","0.02320"
,"","50.970","0.02608"
,"","51.020","0.02826"
,"","51.070","0.03084"
,"","51.120","0.03462"
,"","51.170","0.03652"
,"","51.220","0.03863"
,"","51.270","0.04097"
,"","51.320","0.04403"
,"","51.370","0.04639"
,"","51.420","0.04827"
,"","51.470","0.04705"
,"","51.520","0.04416"
,"","51.570","0.04368"
,"","51.620","0.04657"
,"","51.670","0.04557"
,"","51.720","0.04186"
,"","51.770","0.03954"
,"","51.820","0.03989"
,"","51.870","0.04220"
,"","51.920","0.04302"
,"","51.970","0.03862"
,"","52.020","0.03678"
,"","52.070","0.03727"
,"","52.120","0.03601"
,"","52.170","0.03277"
,"","52.220","0.02897"
,"","52.270","0.02340"
,"","52.320","0.02330"
,"","52.370","0.01995"
,"","52.420","0.02052"
,"","52.470","0.01877"
,"","52.520","0.01993"
,"","52.570","0.01890"
,"","52.620","0.01614"
,"","52.670","0.01559"
,"","52.720","0.01377"
,"","52.770","0.01065"
,"","52.820","0.01014"
,"","52.870","0.00691"
,"","52.920","0.00791"
,"","52.970","0.00669"
,"","53.020","0.00678"
,"","53.070","0.00645"
,"","53.120","0.00461"
,"","53.170","0.00391"
,"","53.220","0.00399"
,"","53.270","0.00342"
,"","53.320","0.00501"
,"","53.370","0.00590"
,"","53.420","0.00607"
,"","53.470","0.00689"
,"","53.520","0.00733"
,"","53.570","0.00734"
,"","53.620","0.00709"
,"","53.670","0.00673"
,"","53.720","0.00616"
,"","53.770","0.00467"
,"","53.820","0.00477"
,"","53.870","0.00360"
,"","53.920","0.00227"
,"","53.970","0.00149"
,"","54.020","0.00186"
,"","54.070","0.00385"
,"","54.120","0.00592"
,"","54.170","0.00572"
,"","54.220","0.00635"
,"","54.270","0.00637"
,"","54.320","0.00595"
,"","54.370","0.00472"
,"","54.420","0.00281"
,"","54.470","0.00166"
,"","54.520","0.00166"
,"","54.570","0.00218"
,"","54.620","0.00131"
,"","54.670","0.00011"
,"","54.720","0.00095"
,"","54.770","0.00104"
,"","54.820","0.00149"
,"","54.870","0.00115"
,"","54.920","0.00129"
,"","54.970","0.00191"
,"","55.020","0.00157"
,"","55.070","0.00171"
,"","55.120","0.00148"
,"","55.170","0.00130"
,"","55.220","0.00113"
,"","55.270","0.00082"
,"","55.320","0.00119"
,"","55.370","0.00107"
,"","55.420","0.00134"
,"","55.470","0.00180"
,"","55.520","0.00245"
,"","55.570","0.00329"
,"","55.620","0.00431"
,"","",""
,"N -KA","2-theta","Intensity"
,"","26.660","0.04648"
,"","26.760","0.04620"
,"","26.860","0.04590"
,"","26.960","0.04556"
,"","27.060","0.04520"
,"","27.160","0.04481"
,"","27.260","0.04439"
,"","27.360","0.04394"
,"","27.460","0.04378"
,"","27.560","0.04305"
,"","27.660","0.04248"
,"","27.760","0.03982"
,"","27.860","0.04101"
,"","27.960","0.03965"
,"","28.060","0.04145"
,"","28.160","0.04138"
,"","28.260","0.03959"
,"","28.360","0.03972"
,"","28.460","0.03782"
,"","28.560","0.03586"
,"","28.660","0.03351"
,"","28.760","0.03193"
,"","28.860","0.03140"
,"","28.960","0.03284"
,"","29.060","0.03129"
,"","29.160","0.03055"
,"","29.260","0.03228"
,"","29.360","0.03342"
,"","29.460","0.03321"
,"","29.560","0.03308"
,"","29.660","0.03171"
,"","29.760","0.02969"
,"","29.860","0.02794"
,"","29.960","0.02763"
,"","30.060","0.02680"
,"","30.160","0.02612"
,"","30.260","0.02616"
,"","30.360","0.02589"
,"","30.460","0.02485"
,"","30.560","0.02412"
,"","30.660","0.02469"
,"","30.760","0.02357"
,"","30.860","0.02257"
,"","30.960","0.02325"
,"","31.060","0.02292"
,"","31.160","0.02319"
,"","31.260","0.02300"
,"","31.360","0.02297"
,"","31.460","0.02350"
,"","31.560","0.02268"
,"","31.660","0.02313"
,"","31.760","0.02343"
,"","31.860","0.02355"
,"","31.960","0.02062"
,"","32.060","0.02021"
,"","32.160","0.01862"
,"","32.260","0.01846"
,"","32.360","0.01732"
,"","32.460","0.01651"
,"","32.560","0.01648"
,"","32.660","0.01492"
,"","32.760","0.01632"
,"","32.860","0.01705"
,"","32.960","0.01770"
,"","33.060","0.02056"
,"","33.160","0.02184"
,"","33.260","0.02136"
,"","33.360","0.02078"
,"","33.460","0.02122"
,"","33.560","0.01998"
,"","33.660","0.01865"
,"","33.760","0.01744"
,"","33.860","0.01602"
,"","33.960","0.01559"
,"","34.060","0.01497"
,"","34.160","0.01576"
,"","34.260","0.01514"
,"","34.360","0.01470"
,"","34.460","0.01499"
,"","34.560","0.01348"
,"","34.660","0.01223"
,"","34.760","0.01207"
,"","34.860","0.01123"
,"","34.960","0.01035"
,"","35.060","0.01016"
,"","35.160","0.01031"
,"","35.260","0.00941"
,"","35.360","0.00901"
,"","35.460","0.00927"
,"","35.560","0.00902"
,"","35.660","0.00816"
,"","35.760","0.00738"
,"","35.860","0.00756"
,"","35.960","0.00713"
,"","36.060","0.00700"
,"","36.160","0.00777"
,"","36.260","0.00795"
,"","36.360","0.00868"
,"","36.460","0.00939"
,"","36.560","0.00858"
,"","36.660","0.00936"
,"","36.760","0.00996"
,"","36.860","0.01071"
,"","36.960","0.01046"
,"","37.060","0.01067"
,"","37.160","0.01052"
,"","37.260","0.01090"
,"","37.360","0.01124"
,"","37.460","0.01086"
,"","37.560","0.01103"
,"","37.660","0.01066"
,"","37.760","0.00987"
,"","37.860","0.00947"
,"","37.960","0.00832"
,"","38.060","0.00886"
,"","38.160","0.00852"
,"","38.260","0.00778"
,"","38.360","0.00705"
,"","38.460","0.00754"
,"","38.560","0.00833"
,"","38.660","0.00933"
,"","38.760","0.01001"
,"","38.860","0.01005"
,"","38.960","0.01010"
,"","39.060","0.01001"
,"","39.160","0.00985"
,"","39.260","0.01084"
,"","39.360","0.01070"
,"","39.460","0.00987"
,"","39.560","0.01037"
,"","39.660","0.00898"
,"","39.760","0.00933"
,"","39.860","0.01084"
,"","39.960","0.01141"
,"","40.060","0.01152"
,"","40.160","0.01146"
,"","40.260","0.01123"
,"","40.360","0.01084"
,"","40.460","0.01029"
,"","40.560","0.00958"
,"","40.660","0.00870"
,"","",""
,"C -KA","2-theta","Intensity"
,"","23.170","0.25785"
,"","23.270","0.26096"
,"","23.370","0.26423"
,"","23.470","0.26767"
,"","23.570","0.27125"
,"","23.670","0.27500"
,"","23.770","0.27891"
,"","23.870","0.28297"
,"","23.970","0.28719"
,"","24.070","0.29157"
,"","24.170","0.29611"
,"","24.270","0.30065"
,"","24.370","0.30866"
,"","24.470","0.31481"
,"","24.570","0.31804"
,"","24.670","0.32123"
,"","24.770","0.32296"
,"","24.870","0.33106"
,"","24.970","0.33763"
,"","25.070","0.33856"
,"","25.170","0.34529"
,"","25.270","0.35014"
,"","25.370","0.35614"
,"","25.470","0.36232"
,"","25.570","0.37312"
,"","25.670","0.38164"
,"","25.770","0.39038"
,"","25.870","0.39680"
,"","25.970","0.40774"
,"","26.070","0.41842"
,"","26.170","0.42778"
,"","26.270","0.44099"
,"","26.370","0.45526"
,"","26.470","0.46023"
,"","26.570","0.46739"
,"","26.670","0.47911"
,"","26.770","0.49445"
,"","26.870","0.51491"
,"","26.970","0.53522"
,"","27.070","0.55598"
,"","27.170","0.58109"
,"","27.270","0.59701"
,"","27.370","0.62472"
,"","27.470","0.64987"
,"","27.570","0.67769"
,"","27.670","0.70627"
,"","27.770","0.74571"
,"","27.870","0.78698"
,"","27.970","0.82955"
,"","28.070","0.87779"
,"","28.170","0.93086"
,"","28.270","0.99353"
,"","28.370","1.05846"
,"","28.470","1.13221"
,"","28.570","1.21880"
,"","28.670","1.32410"
,"","28.770","1.42852"
,"","28.870","1.54704"
,"","28.970","1.67078"
,"","29.070","1.79738"
,"","29.170","1.93795"
,"","29.270","2.09235"
,"","29.370","2.28440"
,"","29.470","2.48553"
,"","29.570","2.71713"
,"","29.670","2.96885"
,"","29.770","3.24594"
,"","29.870","3.52326"
,"","29.970","3.84851"
,"","30.070","4.20884"
,"","30.170","4.57036"
,"","30.270","4.96738"
,"","30.370","5.35808"
,"","30.470","5.80324"
,"","30.570","6.26183"
,"","30.670","6.73486"
,"","30.770","7.20144"
,"","30.870","7.66083"
,"","30.970","8.11948"
,"","31.070","8.58529"
,"","31.170","9.01989"
,"","31.270","9.41548"
,"","31.370","9.80669"
,"","31.470","10.1786"
,"","31.570","10.4879"
,"","31.670","10.7637"
,"","31.770","10.9661"
,"","31.870","11.1222"
,"","31.970","11.2579"
,"","32.070","11.3163"
,"","32.170","11.2924"
,"","32.270","11.2379"
,"","32.370","11.1234"
,"","32.470","10.9906"
,"","32.570","10.7936"
,"","32.670","10.5627"
,"","32.770","10.2893"
,"","32.870","9.99372"
,"","32.970","9.68053"
,"","33.070","9.33338"
,"","33.170","8.92746"
,"","33.270","8.52186"
,"","33.370","8.13525"
,"","33.470","7.72940"
,"","33.570","7.29322"
,"","33.670","6.86576"
,"","33.770","6.42505"
,"","33.870","6.01946"
,"","33.970","5.62833"
,"","34.070","5.22752"
,"","34.170","4.84225"
,"","34.270","4.49066"
,"","34.370","4.15226"
,"","34.470","3.83981"
,"","34.570","3.54979"
,"","34.670","3.29644"
,"","34.770","3.05398"
,"","34.870","2.83956"
,"","34.970","2.63090"
,"","35.070","2.43356"
,"","35.170","2.25127"
,"","35.270","2.09592"
,"","35.370","1.95346"
,"","35.470","1.80520"
,"","35.570","1.67431"
,"","35.670","1.55048"
,"","35.770","1.44734"
,"","35.870","1.35147"
,"","35.970","1.26069"
,"","36.070","1.17312"
,"","36.170","1.10182"
,"","36.270","1.03536"
,"","36.370","0.96861"
,"","36.470","0.92105"
,"","36.570","0.86673"
,"","36.670","0.82745"
,"","36.770","0.77745"
,"","36.870","0.74098"
,"","36.970","0.70383"
,"","37.070","0.66684"
,"","37.170","0.63686"
,"","37.270","0.60426"
,"","37.370","0.57440"
,"","37.470","0.54013"
,"","37.570","0.51822"
,"","37.670","0.49442"
,"","37.770","0.46753"
,"","37.870","0.44273"
,"","37.970","0.42297"
,"","38.070","0.40623"
,"","38.170","0.38687"
,"","38.270","0.36769"
,"","38.370","0.35505"
,"","38.470","0.34748"
,"","38.570","0.33512"
,"","38.670","0.32555"
,"","38.770","0.30947"
,"","38.870","0.30074"
,"","38.970","0.29045"
,"","39.070","0.28090"
,"","39.170","0.27114"
,"","39.270","0.25880"
,"","39.370","0.24839"
,"","39.470","0.24123"
,"","39.570","0.23358"
,"","39.670","0.22244"
,"","39.770","0.21128"
,"","39.870","0.20551"
,"","39.970","0.19864"
,"","40.070","0.18949"
,"","40.170","0.18223"
,"","40.270","0.17563"
,"","40.370","0.16951"
,"","40.470","0.16387"
,"","40.570","0.15872"
,"","40.670","0.15405"
,"","40.770","0.14987"
,"","40.870","0.14617"
,"","40.970","0.14296"
,"","41.070","0.14023"
,"","41.170","0.13799"
,"","",""
,"B -KA","2-theta","Intensity"
,"","30.560","0.07383"
,"","30.660","0.07103"
,"","30.760","0.06841"
,"","30.860","0.06596"
,"","30.960","0.06369"
,"","31.060","0.06160"
,"","31.160","0.05968"
,"","31.260","0.05794"
,"","31.360","0.05637"
,"","31.460","0.05498"
,"","31.560","0.05376"
,"","31.660","0.05225"
,"","31.760","0.05107"
,"","31.860","0.05046"
,"","31.960","0.05037"
,"","32.060","0.04934"
,"","32.160","0.05014"
,"","32.260","0.05025"
,"","32.360","0.04946"
,"","32.460","0.05044"
,"","32.560","0.04943"
,"","32.660","0.04905"
,"","32.760","0.04834"
,"","32.860","0.04578"
,"","32.960","0.04497"
,"","33.060","0.04484"
,"","33.160","0.04424"
,"","33.260","0.04408"
,"","33.360","0.04313"
,"","33.460","0.04051"
,"","33.560","0.03880"
,"","33.660","0.03806"
,"","33.760","0.03724"
,"","33.860","0.03692"
,"","33.960","0.03568"
,"","34.060","0.03355"
,"","34.160","0.03302"
,"","34.260","0.03232"
,"","34.360","0.03150"
,"","34.460","0.02998"
,"","34.560","0.02883"
,"","34.660","0.02807"
,"","34.760","0.02843"
,"","34.860","0.02889"
,"","34.960","0.02976"
,"","35.060","0.03207"
,"","35.160","0.03259"
,"","35.260","0.03317"
,"","35.360","0.03236"
,"","35.460","0.03292"
,"","35.560","0.03300"
,"","35.660","0.03409"
,"","35.760","0.03424"
,"","35.860","0.03342"
,"","35.960","0.03347"
,"","36.060","0.03229"
,"","36.160","0.03218"
,"","36.260","0.03134"
,"","36.360","0.03218"
,"","36.460","0.03111"
,"","36.560","0.03126"
,"","36.660","0.02986"
,"","36.760","0.03092"
,"","36.860","0.03051"
,"","36.960","0.03018"
,"","37.060","0.03057"
,"","37.160","0.02983"
,"","37.260","0.03094"
,"","37.360","0.03079"
,"","37.460","0.03150"
,"","37.560","0.03085"
